Total_Beds,Beds_A,Beds_B,Beds_C,Avg_Relocated_Total,Avg_Prob_Full_A,Avg_Prob_Full_B,Avg_Prob_Full_C,Avg_Util_A,Avg_Util_B,Avg_Util_C
75,17,52,6,3451.0,0.6787094767008685,0.0,0.9074440673888132,0.9267257587966693,0.29214963119072707,0.9986301369863013
75,17,53,5,3533.3333333333335,0.6940537702112017,0.0,0.9169662565180445,0.9269406392694064,0.2692513138623245,0.9987214611872145
75,17,54,4,3554.0,0.6986166923186669,0.0,0.927809137902782,0.9340316948697288,0.26182986639607647,0.9990867579908675
75,17,55,3,3626.0,0.6963906435787788,0.0,0.9514836254424536,0.9250604351329574,0.26044001660440014,0.9993911719939117
75,17,56,2,3641.0,0.6921363731932954,0.0,0.9666731407004012,0.9208165457964008,0.2583333333333333,1.0
75,17,57,1,3684.6666666666665,0.6954565617815515,0.0,0.9842600934297646,0.9216760676873489,0.268573259633101,1.0
75,18,1,56,2320.3333333333335,0.8358586958456312,0.9445793572941642,0.14140617417191356,0.9402333840690006,0.924200913242009,0.9287834311806913
75,18,2,55,2308.6666666666665,0.8172923992684193,0.8686093251385562,0.1711215113153319,0.9425672247590056,0.9073059360730594,0.9396596097965961
75,18,3,54,2309.3333333333335,0.8227911922077573,0.8118592268675592,0.16476204625614632,0.9322678843226787,0.9077625570776254,0.9389311686115339
75,18,4,53,2300.3333333333335,0.8074583776281257,0.7485190985058936,0.18912673156566437,0.93064434297311,0.8773972602739727,0.9489273714138021
75,18,5,52,2326.0,0.8005048945560617,0.7302553737946469,0.1999096943134022,0.9338914256722476,0.8847488584474886,0.9483315770987004
75,18,6,51,2233.0,0.7782461010998748,0.6267207987736443,0.20364166425458505,0.9279046169457127,0.8543378995433789,0.9468528964097054
75,18,7,50,2289.0,0.7858275891185578,0.6007314364535463,0.22033550827037954,0.9312024353120244,0.8396607958251794,0.9501187214611871
75,18,8,49,2262.6666666666665,0.7722908146499966,0.5411248103678267,0.2224564825655968,0.9269913749365805,0.8506849315068493,0.9537601341906625
75,18,9,48,2311.0,0.7656460599489457,0.4927540843240766,0.24674316825305032,0.9252663622526636,0.8219178082191781,0.9539573820395738
75,18,10,47,2283.3333333333335,0.7588522515575545,0.4538108790470748,0.25117882269512243,0.9292744799594114,0.7989041095890411,0.9560089381132809
75,18,11,46,2283.6666666666665,0.7364644565189601,0.3596061323130006,0.2787496833487759,0.9273972602739726,0.7814030718140307,0.9626166368870358
75,18,12,45,2295.0,0.7346860484320133,0.32999279134018045,0.2769750918823643,0.9311516996448503,0.7636225266362254,0.963165905631659
75,18,13,44,2345.6666666666665,0.7416222302865935,0.31235251763024136,0.30071916124406894,0.9217656012176559,0.7654373024236039,0.9677459526774594
75,18,14,43,2324.0,0.7220625409399978,0.2753320554097178,0.3212129379861972,0.9331811263318114,0.7529028049575994,0.9701391101199958
75,18,15,42,2337.6666666666665,0.721630681786189,0.23910213465648641,0.31624057995905624,0.9286149162861492,0.7321765601217657,0.9703196347031965
75,18,16,41,2353.3333333333335,0.7172666164594559,0.22198724307707748,0.3448544265863523,0.9192288178589548,0.7241438356164384,0.970887626684486
75,18,17,40,2391.3333333333335,0.7168970267211142,0.17745983106969954,0.35959002666659584,0.9223744292237442,0.6930432446951383,0.9745433789954339
75,18,18,39,2369.0,0.6987365075962355,0.14031769528101992,0.3721536821060656,0.9273972602739726,0.6768645357686455,0.9770518674628264
75,18,19,38,2388.0,0.7066386801106352,0.11431635939897151,0.3823245344804563,0.9262303399289701,0.6671953857245855,0.9757510213890891
75,18,20,37,2434.3333333333335,0.688478045297182,0.11141296604474331,0.4086502876517288,0.926128868594622,0.6510045662100455,0.9786745649759349
75,18,21,36,2513.6666666666665,0.6958369499487637,0.08668519653116884,0.43340116857816663,0.9298833079654999,0.6171776473146336,0.9798579401319127
75,18,22,35,2527.6666666666665,0.6916357289704932,0.11037672108879538,0.44801023666954193,0.9222222222222224,0.6260689082606891,0.9833007175472929
75,18,23,34,2491.6666666666665,0.6831832084411541,0.06312779350768156,0.4604076030005171,0.919685438863521,0.6176692475679967,0.9823798012355627
75,18,24,33,2547.0,0.6792812510035002,0.025629753969412417,0.4767416821362198,0.9202435312024354,0.5841704718417047,0.9837000138370001
75,18,25,32,2509.6666666666665,0.6716980743470748,0.030095244380958664,0.48684063177751685,0.9208016235413495,0.5812968036529681,0.984332191780822
75,18,26,31,2593.0,0.6803565953141725,0.007168458781362008,0.5008160157621752,0.9209538305428716,0.5383561643835616,0.9855943437914273
75,18,27,30,2611.0,0.6723695823120909,0.01773481428759489,0.5150894710552324,0.923845763571791,0.528023000169119,0.9864231354642313
75,18,28,29,2614.6666666666665,0.6679040281676025,0.02103070587720225,0.5262168962712943,0.9180618975139524,0.5630789302022179,0.9860494410329083
75,18,29,28,2638.0,0.6810881619775243,0.010253814354042145,0.5336842210203377,0.917097919837646,0.5139663045189734,0.9856164383561644
75,18,30,27,2756.0,0.6724299984890116,0.000778816199376947,0.579936369904581,0.9211060375443937,0.48660578386605785,0.9884999154405546
75,18,31,26,2748.3333333333335,0.6760744242500402,0.01002004008016032,0.5846074156149923,0.9156773211567732,0.47229341581970835,0.98840885142255
75,18,32,25,2774.0,0.6907277673496078,0.0007390983000739098,0.5738887047763973,0.9307458143074582,0.45390981735159813,0.9888219178082193
75,18,33,24,2809.3333333333335,0.6705719088923107,0.0006915629322268327,0.609552513240605,0.9236935565702687,0.4615193026151931,0.9895357686453576
75,18,34,23,2853.0,0.6742330673986615,0.00228310502283105,0.6263186217479325,0.919583967529173,0.46274509803921565,0.991661703394878
75,18,35,22,2871.0,0.6689270059990097,0.0014275517487508922,0.6487519026860354,0.9158295281582952,0.4292759295499022,0.9907430469074304
75,18,36,21,2948.6666666666665,0.6782114464150745,0.0,0.6590653599298196,0.9170979198376458,0.4115677321156774,0.9924766253533378
75,18,37,20,2930.3333333333335,0.6743861173440132,0.0,0.6699927407494792,0.9265347539320142,0.380723188942367,0.9927853881278539
75,18,38,19,3007.3333333333335,0.6739683275775864,0.0,0.6910230611884662,0.9281075596144088,0.3794520547945206,0.9928863254025474
75,18,39,18,2968.6666666666665,0.660680347094657,0.0,0.7081806775116845,0.9279046169457129,0.4116379815009952,0.9923389142567225
75,18,40,17,3075.0,0.6816644711576342,0.0,0.7234423413405192,0.9295281582952816,0.37589041095890413,0.9936073059360732
75,18,41,16,3072.3333333333335,0.6627882466341859,0.0,0.7404104764250482,0.9225266362252663,0.37532019155807994,0.9952625570776256
75,18,42,15,3153.6666666666665,0.6837003278924693,0.0,0.7583193781980619,0.9248604769152715,0.3548597521200261,0.995738203957382
75,18,43,14,3142.6666666666665,0.6687965850690549,0.0,0.7627875588517243,0.9258751902587519,0.3486248274397366,0.9961513372472277
75,18,44,13,3244.0,0.6762667616922521,0.0,0.7859246525877902,0.9224759005580924,0.34039020340390197,0.9966280295047419
75,18,45,12,3243.6666666666665,0.6736551356945523,0.0,0.8129360874836628,0.9115677321156772,0.3323997970573313,0.9965753424657534
75,18,46,11,3300.3333333333335,0.6784905332285577,0.0,0.8186146291208379,0.9203450025367833,0.32598769108596387,0.9968451639684517
75,18,47,10,3337.3333333333335,0.678562534038586,0.0,0.8315580042051237,0.9227295788939625,0.3168366851258137,0.9972602739726028
75,18,48,9,3335.6666666666665,0.6693263087477183,0.0,0.8513480383144221,0.9214104515474378,0.3156773211567732,0.9975646879756468
75,18,49,8,3373.0,0.6770364212259828,0.0,0.8593504760942731,0.9272957889396246,0.3077439194856025,0.997716894977169
75,18,50,7,3425.6666666666665,0.6713653511846283,0.0,0.8857415646528036,0.9257229832572298,0.27844748858447493,0.9986953685583823
75,18,51,6,3459.3333333333335,0.6775330836454433,0.0,0.9037273382835999,0.9243531202435311,0.2862386963917987,0.9983257229832572
75,18,52,5,3492.0,0.6755605969958115,0.0,0.9144657553173801,0.9246067985794014,0.2667193537056551,0.9987214611872147
75,18,53,4,3503.0,0.6703664043614214,0.0,0.9337860466984823,0.9272957889396244,0.26792452830188673,0.9995433789954338
75,18,54,3,3566.3333333333335,0.6762639041450184,0.0,0.950403333959,0.9199898528665651,0.2670725520040589,0.9993911719939117
75,18,55,2,3602.3333333333335,0.6737297332612527,0.0,0.9636858699416383,0.9190766108574326,0.2744209215442092,1.0
75,18,56,1,3638.0,0.6697319470713937,0.0,0.9839221740949244,0.9136478944698124,0.2733529028049576,1.0
75,19,1,55,2324.3333333333335,0.8313455561743909,0.9362763108074886,0.15379800430082882,0.9384282624369141,0.9296803652968038,0.9367040265670403
75,19,2,54,2337.3333333333335,0.8181175935679339,0.8965315510692987,0.17997768139852666,0.9363133862052392,0.9159817351598173,0.943226788432268
75,19,3,53,2295.0,0.8157871390543315,0.8309012806586317,0.17546929129162084,0.9302571497236239,0.90441400304414,0.942172826742483
75,19,4,52,2264.6666666666665,0.800094026211768,0.7660500825493651,0.17561754777450644,0.9334294640711368,0.8831050228310503,0.9450298559887601
75,19,5,51,2330.6666666666665,0.7962539130266747,0.729894519117467,0.21169767824039085,0.9343907714491708,0.8783561643835616,0.9515623601038589
75,19,6,50,2288.3333333333335,0.7825872081852557,0.6471094765449604,0.20923712950380757,0.9225666906993512,0.8636225266362252,0.9486940639269407
75,19,7,49,2302.0,0.7779348090201931,0.5937584416663869,0.2200384308876031,0.9293919730833934,0.8434442270058709,0.9538346845587551
75,19,8,48,2294.0,0.7714378685389286,0.5580223565543753,0.2326825658323564,0.9288632540254746,0.8345890410958905,0.9529109589041096
75,19,9,47,2262.6666666666665,0.7458924793298047,0.47387661927663594,0.24626747111697697,0.9270367700072099,0.8061897513952309,0.9583989118818614
75,19,10,46,2281.3333333333335,0.7341954944389789,0.4274409490707902,0.2702857223722337,0.9246815669310262,0.7810045662100457,0.964919594997022
75,19,11,45,2262.0,0.7287947279636233,0.3992133340944341,0.274819714526396,0.9237683249218938,0.7818181818181819,0.9640791476407914
75,19,12,44,2309.3333333333335,0.7306669271560192,0.36386790115238393,0.2939630791963092,0.919971160778659,0.7946727549467276,0.966417600664176
75,19,13,43,2316.3333333333335,0.7315400065832837,0.3468192694929793,0.31106518869266847,0.9244893054554194,0.7680365296803653,0.9649569926728258
75,19,14,42,2342.6666666666665,0.7253530546766798,0.348333420446096,0.3213881577295177,0.9252583513578466,0.7506196999347684,0.9714285714285715
75,19,15,41,2369.0,0.7069592902142627,0.2565068064686677,0.3542822257839839,0.9199230954097573,0.7430136986301369,0.9726918365074061
75,19,16,40,2348.0,0.6936181552994549,0.25715473932860894,0.3747408860096307,0.9217976447969237,0.7111872146118721,0.9760502283105023
75,19,17,39,2372.6666666666665,0.6959246632977679,0.18586651811709817,0.3724011144782522,0.9280461427541457,0.6876712328767124,0.9764196229949654
75,19,18,38,2375.3333333333335,0.6893095314002476,0.12592998955067922,0.3886734158466114,0.9125210285988946,0.678285134449518,0.9747416486421533
75,19,19,37,2440.0,0.6859541187045606,0.10783360740697197,0.41255771056786616,0.9322758952174958,0.6825282384042298,0.9782056028631372
75,19,20,36,2465.6666666666665,0.6857145422365263,0.11706912997807299,0.4284567515155304,0.9254025474645516,0.6486301369863013,0.980821917808219
75,19,21,35,2478.6666666666665,0.6690942706375455,0.07822689777118835,0.44403491588728033,0.9145397740927662,0.6373559469449881,0.9809784735812133
75,19,22,34,2426.3333333333335,0.6646434075107774,0.05766524497174652,0.4468551941358074,0.9195866378274453,0.6023246160232462,0.9813322589309696
75,19,23,33,2489.6666666666665,0.6615504381987911,0.05698135789946898,0.4715527606021486,0.9176159577024753,0.622989874925551,0.9829528158295281
75,19,24,32,2533.6666666666665,0.6778379330789184,0.0483715357885558,0.477992062207447,0.9138187935592406,0.58455098934551,0.9837043378995434
75,19,25,31,2570.0,0.6823896153425556,0.037115692914805015,0.49081049270700233,0.913770728190339,0.5825753424657535,0.9852997495949328
75,19,26,30,2588.3333333333335,0.6629989697232562,0.03769607843137255,0.5160346631235413,0.9184811343427062,0.573445732349842,0.9865449010654491
75,19,27,29,2623.6666666666665,0.6760121615327375,0.03537434361270337,0.523628017516639,0.9199711607786588,0.5574158633519364,0.9854511100614077
75,19,28,28,2611.3333333333335,0.6541102989938495,0.015827793605571384,0.5389550664679144,0.9102138908916126,0.5076973255055447,0.9870515329419439
75,19,29,27,2684.6666666666665,0.6638208835726747,0.011453894009055346,0.5605008323629136,0.9200192261475607,0.5008660053534877,0.9887366818873667
75,19,30,26,2728.6666666666665,0.6528084514872347,0.005105762217359591,0.590944431091213,0.915693342946407,0.46703196347031967,0.9891464699683876
75,19,31,25,2725.3333333333335,0.6614047209537036,0.0014094432699083862,0.5890778692522577,0.9251622206200433,0.4488731771984092,0.9887123287671232
75,19,32,24,2783.6666666666665,0.6641055610110285,0.0,0.6023926856878735,0.9143955779860611,0.4399828767123288,0.9883942161339422
75,19,33,23,2807.6666666666665,0.6584545357006287,0.0,0.6244663097538584,0.9131458783946167,0.44560675245606757,0.9909072860829858
75,19,34,22,2832.0,0.6533434093312057,0.002109704641350211,0.644409014593888,0.9201634222542658,0.45511684125705076,0.9916977999169782
75,19,35,21,2903.0,0.6570166732001853,0.0,0.6626067334052401,0.9263638548425859,0.42898891063274625,0.9921722113502934
75,19,36,20,2902.6666666666665,0.6517906279344958,0.0,0.6743206667790783,0.914251381879356,0.3937087772704211,0.9928767123287671
75,19,37,19,2953.6666666666665,0.6548912305601347,0.0,0.6837218952964474,0.9175198269646719,0.4026163149450821,0.9930305215092524
75,19,38,18,3062.0,0.6588570901317851,0.0,0.7244055459007651,0.921941840903629,0.3872867099254987,0.9941653982749873
75,19,39,17,3006.0,0.654448454612338,0.0,0.7244408833165661,0.9145397740927662,0.3977286032080553,0.9947891485361268
75,19,40,16,3084.3333333333335,0.6566859396297793,0.0,0.7443872181175334,0.9214611872146118,0.3745662100456621,0.994920091324201
75,19,41,15,3087.6666666666665,0.654207584157303,0.0,0.7534758758623455,0.9196347031963471,0.3527118832832164,0.9948858447488584
75,19,42,14,3113.6666666666665,0.6601556973356345,0.0,0.7676738282821632,0.9192501802451334,0.3716025222874538,0.9950424005218524
75,19,43,13,3149.0,0.6609930768277708,0.0,0.7797927917379665,0.9218937755347273,0.3664224275246894,0.9959255356515632
75,19,44,12,3180.0,0.6551583670664559,0.0,0.7960075396522495,0.9238163902907955,0.3297633872976338,0.9961948249619482
75,19,45,11,3277.3333333333335,0.659665124261681,0.0,0.826690434014595,0.9102619562605144,0.32259766615930996,0.9975093399750934
75,19,46,10,3288.6666666666665,0.6552554231528972,0.0,0.8381121143124397,0.9196827685652487,0.31951558467341673,0.997716894977169
75,19,47,9,3285.6666666666665,0.6566488196482373,0.0,0.8468822825836049,0.9223263638548426,0.31584572039249975,0.9975646879756469
75,19,48,8,3361.6666666666665,0.6574174951098598,0.0,0.8710542877839913,0.9176159577024755,0.29444444444444445,0.9979452054794521
75,19,49,7,3397.6666666666665,0.6560528642517167,0.0,0.8869190515999241,0.9261715933669791,0.2934675239958997,0.9986953685583823
75,19,50,6,3434.0,0.6612855993253418,0.0,0.9050479032978074,0.9230473443883681,0.2865022831050228,0.9989345509893455
75,19,51,5,3451.3333333333335,0.6560523864283228,0.0,0.9168569200351326,0.923576063446287,0.2939027665860865,0.9985388127853879
75,19,52,4,3493.0,0.6552105058064558,0.0,0.935185698400479,0.921941840903629,0.28198103266596414,0.9993150684931505
75,19,53,3,3472.0,0.6546918179861593,0.0,0.9499767625452793,0.920115356885364,0.29949168605152066,0.9996955859969558
75,19,54,2,3531.6666666666665,0.6535098852244795,0.0,0.965600083801507,0.9239125210285989,0.26993066125486215,0.9990867579908675
75,19,55,1,3587.0,0.6580279934461265,0.0,0.9807801857667818,0.909492910358087,0.26417600664176005,0.9990867579908675
75,20,1,54,2285.6666666666665,0.8141778496933029,0.9363328816857895,0.16752021696650812,0.9308675799086759,0.9141552511415525,0.9417892778623372
75,20,2,53,2298.6666666666665,0.8116026597838525,0.8887885588029061,0.1810476267232651,0.9359360730593607,0.9095890410958903,0.9464978030498837
75,20,3,52,2251.6666666666665,0.7989035758581983,0.8288001281659793,0.17873692855210588,0.9282191780821919,0.8928462709284627,0.9430979978925184
75,20,4,51,2297.6666666666665,0.7778534183243259,0.7512167512470275,0.2263894275753849,0.9234246575342465,0.8751141552511416,0.9541767391888262
75,20,5,50,2247.6666666666665,0.7760623871944684,0.7050541212122519,0.21345852548936825,0.9272602739726027,0.8779908675799087,0.9537899543378995
75,20,6,49,2245.6666666666665,0.7591401338299898,0.6494100621093043,0.2318821510440403,0.921187214611872,0.8547945205479452,0.9535178454943622
75,20,7,48,2285.6666666666665,0.746094043406745,0.5844355487156432,0.2553192417063989,0.9220547945205481,0.8186562296151337,0.9578957382039573
75,20,8,47,2271.3333333333335,0.7362730129637854,0.5384388588937508,0.2665128770069087,0.9218721461187216,0.8304794520547945,0.9642086855144272
75,20,9,46,2283.0,0.7394035194337816,0.47344317284691256,0.26170096388131886,0.923972602739726,0.8034500253678337,0.9603136787770499
75,20,10,45,2291.3333333333335,0.7426990899460222,0.44244880002284065,0.2757228453531928,0.9184018264840184,0.805296803652968,0.9607914764079148
75,20,11,44,2277.0,0.7149229086851295,0.4093335818038811,0.29191104325619505,0.9181278538812786,0.7952677459526775,0.9641344956413449
75,20,12,43,2300.3333333333335,0.7117546199737831,0.379589141109872,0.3158051338387938,0.9211415525114156,0.7786910197869101,0.9665286184559839
75,20,13,42,2306.3333333333335,0.7030751280755281,0.3185658246336469,0.33112915357451184,0.9193150684931507,0.754408148928697,0.9719069362904978
75,20,14,41,2372.0,0.7119251801385656,0.2809779423008663,0.34683183622065,0.9097260273972602,0.744487932159165,0.9735605301258493
75,20,15,40,2364.3333333333335,0.6981560173413879,0.27108197678969564,0.36454259191635546,0.9149771689497718,0.7371689497716897,0.9747488584474886
75,20,16,39,2323.6666666666665,0.6761230529772946,0.18152757884570006,0.3797049927465796,0.9217808219178082,0.706392694063927,0.9763962065331929
75,20,17,38,2373.6666666666665,0.6720757454381697,0.16643094350519794,0.39755783156031166,0.9190867579908675,0.694654848240666,0.9756789233357367
75,20,18,37,2370.0,0.6693644671299612,0.1690263072301619,0.40718465465812476,0.9266210045662101,0.6982242516489091,0.9784524250277675
75,20,19,36,2417.0,0.6719690146797118,0.1449509542663396,0.41808429328442775,0.9184018264840184,0.6716173996635425,0.9777270421106037
75,20,20,35,2442.6666666666665,0.665748497865983,0.09744625919368394,0.4402032229704955,0.9144748858447489,0.6367579908675799,0.981761252446184
75,20,21,34,2466.6666666666665,0.6585972934984398,0.09112952744064336,0.4621674475395388,0.9154794520547945,0.6382691889541204,0.9824872414719312
75,20,22,33,2478.3333333333335,0.6515510201319016,0.07317156625437382,0.47806124876223405,0.9185388127853882,0.629804898298049,0.9832295558322955
75,20,23,32,2553.3333333333335,0.6609743294951373,0.046191818841698616,0.4928027774771493,0.9110045662100457,0.6121500893388921,0.9853595890410959
75,20,24,31,2501.0,0.6487999490139352,0.04137040378651117,0.4974563582975813,0.9142465753424657,0.5961567732115677,0.9841213728089556
75,20,25,30,2560.3333333333335,0.6548977099260807,0.03371111205964284,0.5108657374843446,0.9115068493150685,0.5639817351598174,0.9861187214611874
75,20,26,29,2582.0,0.64425649917144,0.013927950327436754,0.5337069437851153,0.9055707762557077,0.5569020021074816,0.9856400566839868
75,20,27,28,2617.0,0.6511918432269768,0.018729497014574967,0.5382358351117359,0.899269406392694,0.5513952308472857,0.9871493803000652
75,20,28,27,2594.6666666666665,0.635130890645134,0.007241068409782486,0.5601040479766803,0.9097260273972602,0.5275603392041748,0.9877219685438864
75,20,29,26,2664.3333333333335,0.646015478276448,0.01092896174863388,0.5712904952642619,0.9060273972602739,0.48943473468745075,0.9882332279592555
75,20,30,25,2684.3333333333335,0.6464086630087237,0.009440746970915917,0.5899059095928606,0.9215525114155252,0.509923896499239,0.9884931506849316
75,20,31,24,2766.3333333333335,0.651441291296082,0.0021231422505307855,0.6058351171005492,0.9168036529680365,0.47718367948151424,0.990525114155251
75,20,32,23,2741.3333333333335,0.6404665412175867,0.0007137758743754461,0.616938087535937,0.9165753424657535,0.4815353881278539,0.9902322811197141
75,20,33,22,2778.6666666666665,0.6475325477772008,0.001430615164520744,0.6316182478050093,0.9120091324200913,0.45426871454268714,0.9908675799086758
75,20,34,21,2862.6666666666665,0.6413411461881675,0.0,0.6620104815214033,0.9165296803652968,0.4266183185603008,0.99191128506197
75,20,35,20,2899.3333333333335,0.654353775546003,0.0034153005464480873,0.6702616224171805,0.9135616438356164,0.40957599478147416,0.9929223744292237
75,20,36,19,2914.0,0.6387775521533873,0.0014035087719298245,0.688568402745089,0.916027397260274,0.42914764079147644,0.9930785868781543
75,20,37,18,2923.0,0.6370715147679142,0.0,0.700557820752595,0.9137899543378994,0.38649882759471793,0.9941146626078132
75,20,38,17,3006.3333333333335,0.6437532038619923,0.0,0.7209562797616749,0.9184018264840182,0.38620523912521026,0.9951114692452324
75,20,39,16,3000.6666666666665,0.6322360999871132,0.0,0.7366322515069066,0.914931506849315,0.38250790305584825,0.9953196347031964
75,20,40,15,3068.0,0.6376759598566238,0.0,0.7569101838209827,0.9231506849315069,0.3773287671232877,0.9951902587519026
75,20,41,14,3114.0,0.6484890675942816,0.0,0.7713233163007803,0.9175342465753425,0.3735382559305045,0.9949119373776908
75,20,42,13,3122.6666666666665,0.6412875720981929,0.0,0.7859736061111086,0.9191780821917809,0.3467710371819961,0.9969090270460134
75,20,43,12,3115.0,0.6361638518295409,0.000697350069735007,0.7943683988046794,0.9135616438356164,0.36769671870022297,0.9968036529680365
75,20,44,11,3167.6666666666665,0.6359922894337748,0.0,0.8104364818082436,0.910958904109589,0.341137401411374,0.9970942299709423
75,20,45,10,3208.3333333333335,0.6492218928332328,0.0,0.8298329841909311,0.9115068493150685,0.3346727549467275,0.9971689497716895
75,20,46,9,3227.6666666666665,0.6435359577465878,0.0,0.8381562126130039,0.9149771689497715,0.33134802461782803,0.9970573313039067
75,20,47,8,3313.6666666666665,0.6460468118710042,0.0,0.8642326383278051,0.9147945205479452,0.3126396580200136,0.9985159817351598
75,20,48,7,3319.6666666666665,0.633180702492198,0.0,0.8877142352386832,0.9217808219178082,0.3243911719939117,0.9984344422700587
75,20,49,6,3397.6666666666665,0.6327277426082353,0.0,0.904443295688805,0.9187214611872146,0.3053583077066443,0.9986301369863013
75,20,50,5,3431.6666666666665,0.6432749776041216,0.0,0.9237100037014612,0.9174429223744293,0.2904474885844749,0.9987214611872145
75,20,51,4,3458.0,0.6412766898604357,0.0,0.9379914695926405,0.918447488584475,0.28428686543110393,0.9990867579908675
75,20,52,3,3523.0,0.6401749136409509,0.0,0.9493395731621233,0.9113242009132421,0.2672110994028802,0.9993911719939117
75,20,53,2,3488.3333333333335,0.6334477265251864,0.0,0.9686696000886315,0.916255707762557,0.2849831997932282,0.9995433789954338
75,20,54,1,3561.0,0.6341270915987699,0.0,0.9849484653121513,0.9110502283105023,0.26661593099949266,1.0
75,21,1,53,2269.0,0.804579853687485,0.9380626282754329,0.18711708343935707,0.9325070667536423,0.936986301369863,0.9444473162746618
75,21,2,52,2264.3333333333335,0.7917960861947414,0.863493590125248,0.17842801958299107,0.9322896281800391,0.9068493150684932,0.9410080786793116
75,21,3,51,2173.6666666666665,0.7684900016853983,0.8270882141135489,0.19133780791555186,0.92720156555773,0.8876712328767123,0.9478019518309608
75,21,4,50,2270.3333333333335,0.7689421155333348,0.7398518004236494,0.22581680826182549,0.9251141552511416,0.884931506849315,0.9548493150684932
75,21,5,49,2230.0,0.7525453660073986,0.6832147512545568,0.23034595099908428,0.9248967166775386,0.8710502283105023,0.9540396980710092
75,21,6,48,2231.0,0.7522557044724358,0.6515746063708471,0.23041721597121953,0.9275929549902152,0.8614916286149162,0.9561073059360732
75,21,7,47,2214.3333333333335,0.7230118981157118,0.577505902106689,0.25435544308015245,0.9238095238095237,0.8360078277886496,0.9596619061498105
75,21,8,46,2226.6666666666665,0.7246678953045397,0.5312425662274652,0.2621596006509208,0.9234616220917591,0.8176940639269406,0.961485010919198
75,21,9,45,2319.6666666666665,0.7364303941390077,0.5139420231945278,0.28064331083908006,0.9195477277669059,0.8145104008117706,0.9663723997970574
75,21,10,44,2341.3333333333335,0.7208989152682049,0.44640811096034977,0.31233204157015987,0.9138073494237878,0.807214611872146,0.96604400166044
75,21,11,43,2248.3333333333335,0.7067878045043665,0.40624904154315916,0.3011321420565709,0.9128506196999346,0.8004981320049813,0.9648932781140491
75,21,12,42,2283.6666666666665,0.7051645466728479,0.36872861989639305,0.308210814287562,0.9177212437486411,0.7624809741248098,0.9666449228093064
75,21,13,41,2332.3333333333335,0.7037560427409281,0.3575258608695993,0.3381440346465043,0.9143726897151555,0.7617140850017562,0.9718899654749973
75,21,14,40,2299.6666666666665,0.6865857222210248,0.2516320359149233,0.35189872735137806,0.9194607523374647,0.7189171559034572,0.9741552511415525
75,21,15,39,2313.0,0.671732707823964,0.2792039230623217,0.37440175796973896,0.9178082191780822,0.7291324200913243,0.9750380517503805
75,21,16,38,2318.0,0.6575435008676405,0.19248282482171788,0.3885043843632158,0.9166340508806261,0.7211757990867581,0.9752944003845229
75,21,17,37,2347.0,0.6632290219131028,0.19404165603128834,0.3941992048546878,0.9205479452054796,0.7157668546870802,0.9786992471923979
75,21,18,36,2427.6666666666665,0.6643055496140367,0.1945404586335959,0.4323066539751484,0.9139378125679496,0.6807204464738712,0.980466768138001
75,21,19,35,2401.6666666666665,0.6470350932635124,0.1044630600226902,0.4422436173056345,0.912720156555773,0.6729632299927902,0.9810567514677103
75,21,20,34,2427.3333333333335,0.645920801832621,0.12185850456485814,0.4595768113361199,0.9001087192868015,0.6361643835616438,0.9819769003491808
75,21,21,33,2453.3333333333335,0.646196854211735,0.08886624144628495,0.4639960602894389,0.9166340508806262,0.6180474016090455,0.9826484018264839
75,21,22,32,2507.6666666666665,0.6431916259470739,0.06436310863143072,0.4917861514289054,0.9123287671232877,0.6349937733499377,0.984788812785388
75,21,23,31,2495.3333333333335,0.6407826612000275,0.04986576438189342,0.5009795964350392,0.9051532941943901,0.599245582688108,0.9851229930770363
75,21,24,30,2552.0,0.6289685697397288,0.03783460268028626,0.5262883590800426,0.9067188519243313,0.5958523592085236,0.9851445966514459
75,21,25,29,2545.6666666666665,0.637153582713618,0.046337876709126945,0.5236302138117849,0.913459447706023,0.5680365296803653,0.9855455833726973
75,21,26,28,2540.0,0.6286217557020183,0.03438738172533736,0.5394524115864089,0.8997608175690367,0.5546891464699684,0.9878016960208741
75,21,27,27,2628.3333333333335,0.627249143205265,0.010515611307018882,0.5664061170609338,0.9063274624918459,0.5464569592423474,0.9886013867749027
75,21,28,26,2649.0,0.6196469880005245,0.01215103865111677,0.5883951491022369,0.9041530767558165,0.5417482061317678,0.989603090972954
75,21,29,25,2708.3333333333335,0.6289836728286039,0.006959249185228749,0.60038510044144,0.9204609697760384,0.4971185640056684,0.9891506849315069
75,21,30,24,2729.6666666666665,0.6260020006823129,0.009907997169143666,0.6137793673999626,0.9067188519243313,0.48255707762557076,0.9902207001522071
75,21,31,23,2730.6666666666665,0.6181968049254046,0.0,0.6219805899973193,0.9087192868014786,0.44975695978789215,0.9904705181655747
75,21,32,22,2751.3333333333335,0.6274326000323792,0.0028551034975017845,0.6334281914287653,0.9107197216786257,0.46546803652968033,0.9903694479036945
75,21,33,21,2797.3333333333335,0.6262772949750938,0.003284072249589491,0.6556537341556022,0.9158077843009349,0.4534938425349384,0.9923461622091758
75,21,34,20,2849.0,0.6297965933971615,0.0,0.672779058660843,0.910371819960861,0.44238517324738114,0.9931506849315067
75,21,35,19,2856.6666666666665,0.6275357885803919,0.0,0.6877727516057943,0.9128071319852142,0.4327723418134377,0.9937515020427782
