9,45,21,3300.0
9,46,20,3124.0
9,47,19,3339.0
9,48,18,3396.0
9,49,17,3576.0
9,50,16,3508.0
9,51,15,3487.0
9,52,14,3544.0
9,53,13,3615.0
9,54,12,3577.0
9,55,11,3480.0
9,56,10,3718.0
9,57,9,3789.0
9,58,8,3841.0
9,59,7,3854.0
9,60,6,3797.0
9,61,5,3781.0
9,62,4,3863.0
9,63,3,3992.0
9,64,2,3975.0
9,65,1,3962.0
10,1,64,2351.0
10,2,63,2442.0
10,3,62,2400.0
10,4,61,2411.0
10,5,60,2387.0
10,6,59,2397.0
10,7,58,2395.0
10,8,57,2384.0
10,9,56,2585.0
10,10,55,2435.0
10,11,54,2408.0
10,12,53,2343.0
10,13,52,2359.0
10,14,51,2242.0
10,15,50,2381.0
10,16,49,2377.0
10,17,48,2536.0
10,18,47,2495.0
10,19,46,2500.0
10,20,45,2516.0
10,21,44,2671.0
10,22,43,2499.0
10,23,42,2602.0
10,24,41,2670.0
10,25,40,2696.0
10,26,39,2628.0
10,27,38,2678.0
10,28,37,2771.0
10,29,36,2872.0
10,30,35,2653.0
10,31,34,2872.0
10,32,33,2749.0
10,33,32,2889.0
10,34,31,3012.0
10,35,30,2871.0
10,36,29,2985.0
10,37,28,3095.0
10,38,27,3009.0
10,39,26,3259.0
10,40,25,3072.0
10,41,24,3176.0
10,42,23,3335.0
10,43,22,3303.0
10,44,21,3231.0
10,45,20,3248.0
10,46,19,3421.0
10,47,18,3274.0
10,48,17,3499.0
10,49,16,3362.0
10,50,15,3377.0
10,51,14,3566.0
10,52,13,3603.0
10,53,12,3544.0
10,54,11,3595.0
10,55,10,3607.0
10,56,9,3672.0
10,57,8,3798.0
10,58,7,3706.0
10,59,6,3722.0
10,60,5,3976.0
10,61,4,3781.0
10,62,3,3766.0
10,63,2,4019.0
10,64,1,4058.0
11,1,63,2355.0
11,2,62,2460.0
11,3,61,2352.0
11,4,60,2369.0
11,5,59,2430.0
11,6,58,2309.0
11,7,57,2393.0
11,8,56,2387.0
11,9,55,2533.0
11,10,54,2393.0
11,11,53,2365.0
11,12,52,2287.0
11,13,51,2355.0
11,14,50,2387.0
11,15,49,2371.0
11,16,48,2432.0
11,17,47,2447.0
11,18,46,2469.0
11,19,45,2541.0
11,20,44,2448.0
11,21,43,2403.0
11,22,42,2508.0
11,23,41,2628.0
11,24,40,2579.0
11,25,39,2571.0
11,26,38,2619.0
11,27,37,2638.0
11,28,36,2680.0
11,29,35,2818.0
11,30,34,2864.0
11,31,33,2778.0
11,32,32,2736.0
11,33,31,2755.0
11,34,30,2906.0
11,35,29,2975.0
11,36,28,3045.0
11,37,27,2993.0
11,38,26,3120.0
11,39,25,3137.0
11,40,24,3096.0
11,41,23,3152.0
11,42,22,3127.0
11,43,21,3265.0
11,44,20,3275.0
11,45,19,3119.0
11,46,18,3323.0
11,47,17,3332.0
11,48,16,3305.0
11,49,15,3380.0
11,50,14,3524.0
11,51,13,3450.0
11,52,12,3593.0
11,53,11,3618.0
11,54,10,3725.0
11,55,9,3641.0
11,56,8,3897.0
11,57,7,3626.0
11,58,6,3574.0
11,59,5,3865.0
11,60,4,3889.0
11,61,3,3734.0
11,62,2,3875.0
11,63,1,3829.0
12,1,62,2415.0
12,2,61,2435.0
12,3,60,2463.0
12,4,59,2418.0
12,5,58,2530.0
12,6,57,2338.0
12,7,56,2344.0
12,8,55,2352.0
12,9,54,2433.0
12,10,53,2431.0
12,11,52,2469.0
12,12,51,2335.0
12,13,50,2375.0
12,14,49,2381.0
12,15,48,2437.0
12,16,47,2442.0
12,17,46,2358.0
12,18,45,2457.0
12,19,44,2563.0
12,20,43,2540.0
12,21,42,2577.0
12,22,41,2449.0
12,23,40,2659.0
12,24,39,2566.0
12,25,38,2661.0
12,26,37,2740.0
12,27,36,2645.0
12,28,35,2619.0
12,29,34,2749.0
12,30,33,2749.0
12,31,32,2792.0
12,32,31,2821.0
12,33,30,2973.0
12,34,29,2787.0
12,35,28,3049.0
12,36,27,2970.0
12,37,26,3109.0
12,38,25,3040.0
12,39,24,3162.0
12,40,23,3244.0
12,41,22,3209.0
12,42,21,3234.0
12,43,20,3169.0
12,44,19,3289.0
12,45,18,3379.0
12,46,17,3339.0
12,47,16,3406.0
12,48,15,3400.0
12,49,14,3438.0
12,50,13,3471.0
12,51,12,3469.0
12,52,11,3559.0
12,53,10,3453.0
12,54,9,3588.0
12,55,8,3569.0
12,56,7,3683.0
12,57,6,3772.0
12,58,5,3710.0
12,59,4,3736.0
12,60,3,3849.0
12,61,2,3883.0
12,62,1,3950.0
13,1,61,2528.0
13,2,60,2466.0
13,3,59,2534.0
13,4,58,2479.0
13,5,57,2432.0
13,6,56,2325.0
13,7,55,2399.0
13,8,54,2395.0
13,9,53,2381.0
13,10,52,2297.0
13,11,51,2370.0
13,12,50,2313.0
13,13,49,2301.0
13,14,48,2404.0
13,15,47,2513.0
13,16,46,2537.0
13,17,45,2346.0
13,18,44,2508.0
13,19,43,2392.0
13,20,42,2361.0
13,21,41,2503.0
13,22,40,2533.0
13,23,39,2515.0
13,24,38,2642.0
13,25,37,2656.0
13,26,36,2672.0
13,27,35,2782.0
13,28,34,2562.0
13,29,33,2757.0
13,30,32,2748.0
13,31,31,2872.0
13,32,30,2808.0
13,33,29,2794.0
13,34,28,2853.0
13,35,27,2857.0
13,36,26,2965.0
